USPS,NAME,INTPTLAT,INTPTLONG      , DENSITY 
Kentucky,Garrard County,37.630162,-84.545856,76.31 
Kentucky,Grant County,38.649167,-84.625924,97.38 
Kentucky,Graves County,36.723344,-88.649897,67.63 
Kentucky,Grayson County,37.458577,-86.344011,52.65 
Kentucky,Green County,37.275382,-85.578483,38.63 
Kentucky,Greenup County,38.563562,-82.93382,102.39 
Kentucky,Hancock County,37.843325,-86.792761,46.67 
Kentucky,Hardin County,37.695836,-85.963183,177.02 
Kentucky,Harlan County,36.859223,-83.221497,56.69 
Kentucky,Harrison County,38.444578,-84.334131,61.28 
Kentucky,Hart County,37.309097,-85.882123,45.83 
Kentucky,Henderson County,37.792542,-87.572577,104.45 
Kentucky,Henry County,38.451383,-85.119647,56.26 
Kentucky,Hickman County,36.675896,-88.972084,18.25 
Kentucky,Hopkins County,37.31107,-87.542196,83.14 
Kentucky,Jackson County,37.403458,-84.020576,38.94 
Kentucky,Jefferson County,38.189532,-85.657624,2023.89 
Kentucky,Jessamine County,37.873291,-84.58396,313.18 
Kentucky,Johnson County,37.847756,-82.830121,85.45 
Kentucky,Kenton County,38.930503,-84.533438,1035.94 
Kentucky,Knott County,37.354368,-82.952546,43.03 
Kentucky,Knox County,36.8885,-83.855551,81.04 
Kentucky,Larue County,37.544462,-85.696841,54.70 
Kentucky,Laurel County,37.113268,-84.119395,139.79 
Kentucky,Lawrence County,38.074453,-82.73829,37.47 
Kentucky,Lee County,37.608116,-83.719248,33.67 
Kentucky,Leslie County,37.087846,-83.388617,25.30 
Kentucky,Letcher County,37.118536,-82.861251,64.80 
Kentucky,Lewis County,38.535047,-83.370143,27.46 
Kentucky,Lincoln County,37.457174,-84.658335,74.04 
Kentucky,Livingston County,37.209517,-88.363426,29.51 
Kentucky,Logan County,36.859607,-86.881288,48.87 
Kentucky,Lyon County,37.023976,-88.083391,37.45 
Kentucky,McCracken County,37.054111,-88.712454,262.73 
Kentucky,McCreary County,36.731136,-84.491052,40.79 
Kentucky,McLean County,37.526707,-87.265597,36.64 
Kentucky,Madison County,37.725511,-84.278362,211.20 
Kentucky,Magoffin County,37.698983,-83.069721,40.08 
Kentucky,Marion County,37.552604,-85.268959,56.56 
Kentucky,Marshall County,36.882017,-88.332752,103.21 
Kentucky,Martin County,37.796774,-82.506623,49.31 
Kentucky,Mason County,38.594137,-83.828125,71.42 
Kentucky,Meade County,37.967476,-86.200863,94.01 
Kentucky,Menifee County,37.935501,-83.589365,31.69 
Kentucky,Mercer County,37.812085,-84.879695,87.42 
Kentucky,Metcalfe County,36.99243,-85.633456,34.63 
Kentucky,Monroe County,36.714077,-85.713508,32.53 
Kentucky,Montgomery County,38.038109,-83.912416,142.91 
Kentucky,Morgan County,37.92294,-83.258944,35.01 
Kentucky,Muhlenberg County,37.213816,-87.134092,65.85 
Kentucky,Nelson County,37.80312,-85.465931,109.82 
Kentucky,Nicholas County,38.338031,-84.026223,36.72 
Kentucky,Ohio County,37.477859,-86.844871,41.01 
Kentucky,Oldham County,38.400127,-85.456152,355.00 
Kentucky,Owen County,38.499395,-84.84159,30.99 
Kentucky,Owsley County,37.423622,-83.691637,22.65 
Kentucky,Pendleton County,38.696284,-84.351943,52.42 
Kentucky,Perry County,37.241282,-83.217772,76.81 
Kentucky,Pike County,37.486031,-82.410912,74.23 
Kentucky,Powell County,37.809907,-83.831354,69.52 
Kentucky,Pulaski County,37.107374,-84.576953,98.15 
Kentucky,Robertson County,38.513473,-84.06423,21.37 
Kentucky,Rockcastle County,37.36105,-84.314368,52.91 
Kentucky,Rowan County,38.204266,-83.428079,87.85 
Kentucky,Russell County,36.990587,-85.05495,70.25 
Kentucky,Scott County,38.28571,-84.57834,198.85 
Kentucky,Shelby County,38.239011,-85.228247,127.76 
Kentucky,Simpson County,36.740937,-86.581793,79.11 
Kentucky,Spencer County,38.025411,-85.317174,100.65 
Kentucky,Taylor County,37.36621,-85.328059,95.92 
Kentucky,Todd County,36.840338,-87.183642,32.87 
Kentucky,Trigg County,36.807681,-87.858652,33.16 
Kentucky,Trimble County,38.62004,-85.351208,56.15 
Kentucky,Union County,37.658029,-87.95165,42.31 
Kentucky,Warren County,36.995634,-86.423579,242.31 
Kentucky,Washington County,37.754209,-85.175416,40.69 
Kentucky,Wayne County,36.800772,-84.82659,44.67 
Kentucky,Webster County,37.51946,-87.68479,39.48 
Kentucky,Whitley County,36.758024,-84.144648,82.78 
Kentucky,Wolfe County,37.743893,-83.49511,32.30 
Kentucky,Woodford County,38.043103,-84.748855,139.57 
Louisiana,Acadia Parish,30.291497,-92.411037,94.92 
Louisiana,Allen Parish,30.652744,-92.819605,33.61 
Louisiana,Ascension Parish,30.206444,-90.912502,429.81 
Louisiana,Assumption Parish,29.898853,-91.052465,65.86 
Louisiana,Avoyelles Parish,31.088503,-91.983275,48.63 
Louisiana,Beauregard Parish,30.645018,-93.340253,32.19 
Louisiana,Bienville Parish,32.340952,-93.041151,16.40 
Louisiana,Bossier Parish,32.698481,-93.626561,151.35 
Louisiana,Caddo Parish,32.577195,-93.882423,276.34 
Louisiana,Calcasieu Parish,30.229559,-93.358015,190.87 
Louisiana,Caldwell Parish,32.101219,-92.114231,18.81 
Louisiana,Cameron Parish,29.871812,-93.164948,5.42 
Louisiana,Catahoula Parish,31.666517,-91.846703,13.57 
Louisiana,Claiborne Parish,32.82716,-92.989728,21.12 
Louisiana,Concordia Parish,31.469805,-91.626315,28.08 
Louisiana,De Soto Parish,32.059248,-93.740797,31.30 
Louisiana,East Baton Rouge Parish,30.54393,-91.093131,968.30 
Louisiana,East Carroll Parish,32.73017,-91.234141,16.73 
Louisiana,East Feliciana Parish,30.839784,-91.043434,42.58 
Louisiana,Evangeline Parish,30.720693,-92.404086,50.49 
Louisiana,Franklin Parish,32.139076,-91.672371,32.27 
Louisiana,Grant Parish,31.597787,-92.561716,34.96 
Louisiana,Iberia Parish,30.007127,-91.976784,123.57 
Louisiana,Iberville Parish,30.270628,-91.365848,52.89 
Louisiana,Jackson Parish,32.30429,-92.5617,27.94 
Louisiana,Jefferson Parish,29.522281,-90.081001,1467.88 
Louisiana,Jefferson Davis Parish,30.269529,-92.816221,48.49 
Louisiana,Lafayette Parish,30.206507,-92.06417,903.34 
Louisiana,Lafourche Parish,29.491992,-90.394849,91.84 
Louisiana,La Salle Parish,31.680083,-92.161596,23.88 
Louisiana,Lincoln Parish,32.601823,-92.662303,100.05 
Louisiana,Livingston Parish,30.440419,-90.727474,215.32 
Louisiana,Madison Parish,32.346878,-91.231932,17.87 
Louisiana,Morehouse Parish,32.820008,-91.800399,31.95 
Louisiana,Natchitoches Parish,31.732551,-93.082611,30.87 
Louisiana,Orleans Parish,30.05342,-89.934502,2307.77 
Louisiana,Ouachita Parish,32.480932,-92.151581,253.07 
Louisiana,Plaquemines Parish,29.282447,-89.576068,30.00 
Louisiana,Pointe Coupee Parish,30.708319,-91.604621,39.37 
Louisiana,Rapides Parish,31.193204,-92.535953,98.89 
Louisiana,Red River Parish,32.101213,-93.34905,21.79 
Louisiana,Richland Parish,32.413158,-91.748353,36.33 
Louisiana,Sabine Parish,31.560402,-93.559579,27.73 
Louisiana,St. Bernard Parish,29.91811,-89.263494,123.76 
Louisiana,St. Charles Parish,29.905722,-90.357855,190.38 
Louisiana,St. Helena Parish,30.822539,-90.708307,25.13 
Louisiana,St. James Parish,30.024777,-90.793956,86.63 
Louisiana,St. John the Baptist Parish,30.144068,-90.49096,201.49 
Louisiana,St. Landry Parish,30.583441,-91.989274,89.58 
Louisiana,St. Martin Parish,30.121433,-91.611481,72.73 
Louisiana,St. Mary Parish,29.629349,-91.463804,89.59 
Louisiana,St. Tammany Parish,30.410022,-89.951962,305.38 
Louisiana,Tangipahoa Parish,30.621531,-90.40663,169.06 
Louisiana,Tensas Parish,32.001489,-91.342576,7.40 
Louisiana,Terrebonne Parish,29.33413,-90.843674,90.27 
Louisiana,Union Parish,32.829349,-92.37565,25.46 
Louisiana,Vermilion Parish,29.789722,-92.291568,51.00 
Louisiana,Vernon Parish,31.110563,-93.18152,36.79 
Louisiana,Washington Parish,30.852144,-90.046253,69.57 
Louisiana,Webster Parish,32.732152,-93.339825,65.41 
Louisiana,West Baton Rouge Parish,30.464052,-91.309808,137.36 
Louisiana,West Carroll Parish,32.79248,-91.451998,30.54 
Louisiana,West Feliciana Parish,30.872701,-91.421008,38.33 
Louisiana,Winn Parish,31.941187,-92.641269,14.88 
Maine,Androscoggin County,44.167681,-70.207435,230.11 
Maine,Aroostook County,46.709193,-68.612409,10.06 
Maine,Cumberland County,43.808348,-70.330375,351.17 
Maine,Franklin County,44.976724,-70.414935,17.62 
Maine,Hancock County,44.564906,-68.370703,34.53 
Maine,Kennebec County,44.417012,-69.765764,140.73 
Maine,Knox County,44.042045,-69.038514,108.92 
Maine,Lincoln County,43.994781,-69.513624,75.33 
Maine,Oxford County,44.4945,-70.734421,27.74 
Maine,Penobscot County,45.409284,-68.666616,44.48 
Maine,Piscataquis County,45.915639,-69.102231,4.24 
Maine,Sagadahoc County,43.916845,-69.844227,140.31 
Maine,Somerset County,45.503646,-69.95611,12.89 
Maine,Waldo County,44.505834,-69.138952,54.38 
Maine,Washington County,44.967009,-67.609354,12.29 
Maine,York County,43.426019,-70.668425,208.09 
Maryland,Allegany County,39.612313,-78.703104,168.11 
Maryland,Anne Arundel County,38.991617,-76.560894,1388.66 
Maryland,Baltimore city,39.300032,-76.610476,7442.80 
Maryland,Baltimore County,39.443167,-76.616569,1384.50 
Maryland,Calvert County,38.522719,-76.529762,431.55 
Maryland,Caroline County,38.871531,-75.831662,104.26 
Maryland,Carroll County,39.563331,-77.015328,376.27 
Maryland,Cecil County,39.562354,-75.941585,296.93 
Maryland,Charles County,38.472853,-77.015427,352.78 
Maryland,Dorchester County,38.429196,-76.047433,59.17 
Maryland,Frederick County,39.470214,-77.397628,387.03 
Maryland,Garrett County,39.547299,-79.274619,44.93 
Maryland,Harford County,39.537429,-76.299789,580.96 
Maryland,Howard County,39.252264,-76.924406,1287.89 
Maryland,Kent County,39.241279,-76.125987,69.96 
Maryland,Montgomery County,39.137381,-77.203063,2134.76 
Maryland,Prince George's County,38.829288,-76.84818,1883.99 
Maryland,Queen Anne's County,39.040693,-76.082405,135.20 
Maryland,St. Mary's County,38.220289,-76.530384,314.09 
Maryland,Somerset County,38.07445,-75.853323,80.30 
Maryland,Talbot County,38.748349,-76.178476,137.65 
Maryland,Washington County,39.603621,-77.814671,329.70 
Maryland,Wicomico County,38.36737,-75.632083,275.61 
Maryland,Worcester County,38.222133,-75.309931,110.64 
Massachusetts,Barnstable County,41.799014,-70.21188,541.36 
Massachusetts,Berkshire County,42.371493,-73.217928,136.32 
Massachusetts,Bristol County,41.748588,-71.088894,1019.73 
Massachusetts,Dukes County,41.38097,-70.701499,168.12 
Massachusetts,Essex County,42.642708,-70.864909,1605.29 
Massachusetts,Franklin County,42.584504,-72.591792,101.49 
Massachusetts,Hampden County,42.136198,-72.635648,762.41 
Massachusetts,Hampshire County,42.339459,-72.663694,306.04 
Massachusetts,Middlesex County,42.481718,-71.394916,1974.34 
Massachusetts,Nantucket County,41.305878,-70.14191,245.33 
Massachusetts,Norfolk County,42.171739,-71.181111,1780.79 
Massachusetts,Plymouth County,41.987196,-70.741942,786.74 
Massachusetts,Suffolk County,42.338551,-71.018253,13858.40 
Massachusetts,Worcester County,42.311693,-71.940282,549.99 
Michigan,Alcona County,44.682535,-82.834078,15.36 
Michigan,Alger County,47.080077,-86.564108,9.94 
Michigan,Allegan County,42.595787,-86.634745,142.17 
Michigan,Alpena County,44.894954,-83.426574,49.59 
Michigan,Antrim County,45.005455,-85.175639,49.12 
Michigan,Arenac County,44.036833,-83.740675,41.41 
Michigan,Baraga County,46.695859,-88.36181,9.26 
Michigan,Barry County,42.582811,-85.31455,110.57 
Michigan,Bay County,43.699711,-83.978701,234.99 
Michigan,Benzie County,44.648621,-86.494326,55.53 
Michigan,Berrien County,41.791382,-86.742543,271.48 
Michigan,Branch County,41.918455,-85.066885,86.14 
Michigan,Calhoun County,42.24299,-85.012385,190.42 
Michigan,Cass County,41.917243,-86.000142,105.39 
Michigan,Charlevoix County,45.513164,-85.450392,63.04 
Michigan,Cheboygan County,45.476022,-84.495431,35.53 
Michigan,Chippewa County,46.321819,-84.52063,24.07 
Michigan,Clare County,43.991137,-84.838325,54.50 
Michigan,Clinton County,42.950455,-84.591695,140.06 
Michigan,Crawford County,44.680175,-84.611343,24.98 
Michigan,Delta County,45.805229,-86.901938,30.62 
Michigan,Dickinson County,46.012825,-87.866123,33.36 
Michigan,Eaton County,42.58953,-84.84645,190.94 
Michigan,Emmet County,45.590094,-84.986822,71.24 
Michigan,Genesee County,43.021077,-83.706372,638.82 
Michigan,Gladwin County,43.98975,-84.389816,50.49 
Michigan,Gogebic County,46.461513,-89.806863,13.70 
Michigan,Grand Traverse County,44.718688,-85.553848,199.36 
Michigan,Gratiot County,43.292326,-84.60469,71.43 
Michigan,Hillsdale County,41.927461,-84.637479,76.48 
Michigan,Houghton County,46.998427,-88.651903,35.89 
Michigan,Huron County,43.907616,-82.857045,37.28 
Michigan,Ingham County,42.603534,-84.373811,526.44 
Michigan,Ionia County,42.94465,-85.073766,112.39 
Michigan,Iosco County,44.329482,-82.849444,45.68 
Michigan,Iron County,46.170254,-88.540526,9.53 
Michigan,Isabella County,43.645233,-84.839424,123.21 
Michigan,Jackson County,42.248474,-84.420868,226.28 
Michigan,Kalamazoo County,42.246266,-85.532854,471.32 
Michigan,Kalkaska County,44.678881,-85.088992,31.84 
Michigan,Kent County,43.032497,-85.547446,770.17 
Michigan,Keweenaw County,47.681974,-88.148797,3.91 
Michigan,Lake County,43.995187,-85.8114,20.93 
Michigan,Lapeer County,43.088633,-83.224325,136.06 
Michigan,Leelanau County,45.146182,-86.051574,62.68 
Michigan,Lenawee County,41.896022,-84.074356,131.09 
Michigan,Livingston County,42.602532,-83.911718,338.30 
Michigan,Luce County,46.940602,-85.582368,6.99 
Michigan,Mackinac County,46.167868,-85.303762,10.56 
Michigan,Macomb County,42.671553,-82.911456,1825.57 
Michigan,Manistee County,44.350386,-86.602967,45.23 
Michigan,Marquette County,46.656596,-87.584028,36.77 
Michigan,Mason County,43.996636,-86.750814,58.79 
Michigan,Mecosta County,43.635295,-85.332751,78.44 
Michigan,Menominee County,45.536207,-87.501811,22.01 
Michigan,Midland County,43.648203,-84.379414,161.17 
Michigan,Missaukee County,44.325424,-85.085471,26.76 
Michigan,Monroe County,41.916097,-83.487106,273.85 
Michigan,Montcalm County,43.312782,-85.149468,90.69 
Michigan,Montmorency County,45.024134,-84.130107,16.95 
Michigan,Muskegon County,43.289258,-86.751892,344.48 
Michigan,Newaygo County,43.562712,-85.791372,58.28 
Michigan,Oakland County,42.660452,-83.38421,1452.10 
Michigan,Oceana County,43.647255,-86.807575,49.48 
Michigan,Ogemaw County,44.33328,-84.128073,37.18 
Michigan,Ontonagon County,47.216602,-89.500463,4.42 
Michigan,Osceola County,43.997552,-85.322283,41.22 
Michigan,Oscoda County,44.687257,-84.126905,14.63 
Michigan,Otsego County,45.021787,-84.576603,47.89 
Michigan,Ottawa County,42.942461,-86.654946,515.51 
Michigan,Presque Isle County,45.489515,-83.384019,19.34 
Michigan,Roscommon County,44.339517,-84.611271,45.94 
Michigan,Saginaw County,43.328267,-84.05541,238.29 
Michigan,St. Clair County,42.928803,-82.668913,220.89 
Michigan,St. Joseph County,41.911488,-85.52287,121.94 
Michigan,Sanilac County,43.449155,-82.642815,42.78 
Michigan,Schoolcraft County,46.021122,-86.197029,6.88 
Michigan,Shiawassee County,42.951545,-84.146352,128.43 
Michigan,Tuscola County,43.487902,-83.436618,65.26 
Michigan,Van Buren County,42.28215,-86.306076,124.13 
Michigan,Washtenaw County,42.252217,-83.843423,525.47 
Michigan,Wayne County,42.284664,-83.261953,2866.87 
Michigan,Wexford County,44.331375,-85.570046,59.24 
Minnesota,Aitkin County,46.602446,-93.41976,8.73 
Minnesota,Anoka County,45.27411,-93.242723,838.50 
Minnesota,Becker County,46.937629,-95.741757,26.14 
Minnesota,Beltrami County,47.879508,-95.00505,18.70 
Minnesota,Benton County,45.701225,-94.00144,99.30 
Minnesota,Big Stone County,45.419925,-96.402226,9.99 
Minnesota,Blue Earth County,44.03371,-94.064012,90.17 
Minnesota,Brown County,44.246541,-94.733647,41.09 
Minnesota,Carlton County,46.603818,-92.671044,41.61 
Minnesota,Carver County,44.82132,-93.800091,292.35 
Minnesota,Cass County,46.951745,-94.333705,14.60 
Minnesota,Chippewa County,45.028625,-95.564108,20.52 
Minnesota,Chisago County,45.505444,-92.903849,134.78 
Minnesota,Clay County,46.898377,-96.494901,61.19 
Minnesota,Clearwater County,47.575873,-95.371117,8.82 
Minnesota,Cook County,47.538569,-90.290189,3.71 
Minnesota,Cottonwood County,44.010639,-95.183152,17.62 
Minnesota,Crow Wing County,46.491653,-94.070718,65.00 
Minnesota,Dakota County,44.670893,-93.062481,756.25 
Minnesota,Dodge County,44.020706,-92.869353,47.40 
Minnesota,Douglas County,45.936829,-95.462156,59.62 
Minnesota,Faribault County,43.676522,-93.947234,19.31 
Minnesota,Fillmore County,43.679187,-92.093937,24.45 
Minnesota,Freeborn County,43.674202,-93.350289,43.05 
Minnesota,Goodhue County,44.406178,-92.716,61.32 
Minnesota,Grant County,45.930743,-96.010699,10.99 
Minnesota,Hennepin County,45.006121,-93.475228,2273.95 
Minnesota,Houston County,43.66699,-91.501556,33.65 
Minnesota,Hubbard County,47.095551,-94.91329,23.04 
Minnesota,Isanti County,45.562431,-93.296339,91.72 
Minnesota,Itasca County,47.490817,-93.611102,16.91 
Minnesota,Jackson County,43.671111,-95.149731,14.10 
Minnesota,Kanabec County,45.94776,-93.297788,31.07 
Minnesota,Kandiyohi County,45.152714,-95.004981,53.74 
Minnesota,Kittson County,48.77604,-96.780349,3.87 
Minnesota,Koochiching County,48.245374,-93.782896,4.01 
Minnesota,Lac qui Parle County,44.999856,-96.176836,8.70 
Minnesota,Lake County,47.517111,-91.411704,5.05 
Minnesota,Lake of the Woods County,48.7681,-94.904633,2.90 
Minnesota,Le Sueur County,44.373424,-93.730143,63.51 
Minnesota,Lincoln County,44.408238,-96.272032,10.57 
Minnesota,Lyon County,44.409195,-95.847268,35.87 
Minnesota,McLeod County,44.821657,-94.272323,72.99 
Minnesota,Mahnomen County,47.328387,-95.811089,9.89 
Minnesota,Marshall County,48.362728,-96.357761,5.29 
Minnesota,Martin County,43.677118,-94.537252,27.78 
Minnesota,Meeker County,45.123155,-94.527346,38.06 
Minnesota,Mille Lacs County,45.929043,-93.632996,45.67 
Minnesota,Morrison County,46.020484,-94.266619,29.48 
Minnesota,Mower County,43.666249,-92.759514,56.25 
Minnesota,Murray County,44.015594,-95.761581,11.74 
Minnesota,Nicollet County,44.35882,-94.245684,76.28 
Minnesota,Nobles County,43.677686,-95.763132,30.66 
Minnesota,Norman County,47.329453,-96.463776,7.42 
Minnesota,Olmsted County,43.999499,-92.410099,239.09 
Minnesota,Otter Tail County,46.405727,-95.714581,29.83 
Minnesota,Pennington County,48.069247,-96.037725,22.99 
Minnesota,Pine County,46.10094,-92.763094,20.89 
Minnesota,Pipestone County,44.015361,-96.257015,19.45 
Minnesota,Polk County,47.774254,-96.400027,16.00 
Minnesota,Pope County,45.589623,-95.446705,16.57 
Minnesota,Ramsey County,45.015204,-93.099965,3614.10 
Minnesota,Red Lake County,47.865487,-96.08718,9.25 
Minnesota,Redwood County,44.403536,-95.254241,17.36 
Minnesota,Renville County,44.723697,-94.955617,14.87 
Minnesota,Rice County,44.350734,-93.298505,134.16 
Minnesota,Rock County,43.669587,-96.263238,19.51 
Minnesota,Roseau County,48.761068,-95.821504,9.06 
Minnesota,St. Louis County,47.578635,-92.51457,31.97 
Minnesota,Scott County,44.651805,-93.533731,413.70 
Minnesota,Sherburne County,45.453176,-93.76913,221.84 
Minnesota,Sibley County,44.575734,-94.230123,25.52 
Minnesota,Stearns County,45.555235,-94.610482,118.60 
Minnesota,Steele County,44.015261,-93.220453,85.66 
Minnesota,Stevens County,45.593461,-95.992315,17.30 
Minnesota,Swift County,45.27581,-95.690124,12.59 
Minnesota,Todd County,46.066569,-94.900576,26.01 
Minnesota,Traverse County,45.769935,-96.474832,5.76 
Minnesota,Wabasha County,44.289693,-92.23334,41.39 
Minnesota,Wadena County,46.586986,-94.988608,25.68 
Minnesota,Waseca County,44.01846,-93.589844,44.15 
Minnesota,Washington County,45.037929,-92.890117,674.28 
Minnesota,Watonwan County,43.978109,-94.613798,25.24 
Minnesota,Wilkin County,46.362335,-96.476657,8.33 
Minnesota,Winona County,43.982268,-91.776708,81.17 
Minnesota,Wright County,45.175091,-93.966396,206.24 
Minnesota,Yellow Medicine County,44.715736,-95.862756,0.29 
Mississippi,Adams County,31.486224,-91.351797,67.47 
Mississippi,Alcorn County,34.886569,-88.581109,92.30 
Mississippi,Amite County,31.203933,-90.795542,16.88 
Mississippi,Attala County,33.090468,-89.588622,24.99 
Mississippi,Benton County,34.810518,-89.200285,20.34 
Mississippi,Bolivar County,33.799139,-90.88412,35.74 
Mississippi,Calhoun County,33.936634,-89.337114,24.61 
Mississippi,Carroll County,33.440795,-89.918887,15.77 
Mississippi,Chickasaw County,33.933277,-88.947558,34.22 
Mississippi,Choctaw County,33.345964,-89.251332,19.79 
Mississippi,Claiborne County,31.97281,-90.915424,18.47 
Mississippi,Clarke County,32.045374,-88.687976,22.56 
Mississippi,Clay County,33.65967,-88.782468,47.27 
Mississippi,Coahoma County,34.22867,-90.603165,40.96 
Mississippi,Copiah County,31.866915,-90.448758,36.72 
Mississippi,Covington County,31.633331,-89.548897,45.56 
Mississippi,DeSoto County,34.874266,-89.99324,382.11 
Mississippi,Forrest County,31.18858,-89.259447,161.01 
Mississippi,Franklin County,31.477773,-90.895457,13.81 
Mississippi,George County,30.855431,-88.642268,50.66 
Mississippi,Greene County,31.212845,-88.634811,19.06 
Mississippi,Grenada County,33.770031,-89.80274,49.88 
Mississippi,Hancock County,30.391641,-89.482791,99.87 
Mississippi,Harrison County,30.416536,-89.083376,360.24 
Mississippi,Hinds County,32.267788,-90.466017,272.56 
Mississippi,Holmes County,33.125942,-90.091197,23.29 
Mississippi,Humphreys County,33.130996,-90.523421,19.73 
Mississippi,Issaquena County,32.755539,-91.003535,3.17 
Mississippi,Itawamba County,34.281075,-88.363127,44.14 
Mississippi,Jackson County,30.456005,-88.625101,198.22 
Mississippi,Jasper County,32.016989,-89.11943,24.29 
Mississippi,Jefferson County,31.733633,-91.043878,13.67 
Mississippi,Jefferson Davis County,31.564808,-89.827086,27.50 
Mississippi,Jones County,31.616601,-89.168532,98.53 
Mississippi,Kemper County,32.750136,-88.625631,13.09 
Mississippi,Lafayette County,34.353078,-89.485385,86.74 
Mississippi,Lamar County,31.197586,-89.506369,125.73 
Mississippi,Lauderdale County,32.403998,-88.660449,107.03 
Mississippi,Lawrence County,31.550009,-90.10753,28.92 
Mississippi,Leake County,32.76063,-89.52225,39.05 
Mississippi,Lee County,34.29237,-88.682439,189.35 
Mississippi,Leflore County,33.54979,-90.294934,48.68 
Mississippi,Lincoln County,31.535216,-90.453566,58.35 
Mississippi,Lowndes County,33.471424,-88.439723,116.59 
Mississippi,Madison County,32.63437,-90.03416,147.83 
Mississippi,Marion County,31.230167,-89.821712,45.57 
Mississippi,Marshall County,34.76619,-89.504231,50.20 
Mississippi,Monroe County,33.89003,-88.485038,46.48 
Mississippi,Montgomery County,33.500714,-89.639625,24.63 
Mississippi,Neshoba County,32.752518,-89.119274,51.08 
Mississippi,Newton County,32.40197,-89.118412,37.11 
Mississippi,Noxubee County,33.106508,-88.566004,15.15 
Mississippi,Oktibbeha County,33.422313,-88.876151,108.24 
Mississippi,Panola County,34.365205,-89.963065,49.88 
Mississippi,Pearl River County,30.774793,-89.586904,68.27 
Mississippi,Perry County,31.169307,-88.988755,18.43 
Mississippi,Pike County,31.177516,-90.397725,96.73 
Mississippi,Pontotoc County,34.227081,-89.037239,63.95 
Mississippi,Prentiss County,34.620566,-88.522184,61.00 
Mississippi,Quitman County,34.252833,-90.290171,17.41 
Mississippi,Rankin County,32.267123,-89.946063,198.46 
Mississippi,Scott County,32.411959,-89.533486,46.43 
Mississippi,Sharkey County,32.892395,-90.827613,10.14 
Mississippi,Simpson County,31.902505,-89.917709,45.42 
Mississippi,Smith County,32.019029,-89.494876,25.15 
Mississippi,Stone County,30.790184,-89.112297,42.01 
Mississippi,Sunflower County,33.605529,-90.59509,36.88 
Mississippi,Tallahatchie County,33.954529,-90.172243,21.68 
Mississippi,Tate County,34.649553,-89.943105,71.05 
Mississippi,Tippah County,34.763618,-88.918819,48.04 
Mississippi,Tishomingo County,34.737697,-88.236064,45.85 
Mississippi,Tunica County,34.652201,-90.37177,21.87 
Mississippi,Union County,34.489533,-89.002339,68.83 
Mississippi,Walthall County,31.164492,-90.103431,35.81 
Mississippi,Warren County,32.356095,-90.852384,78.46 
Mississippi,Washington County,33.273174,-90.944446,62.10 
Mississippi,Wayne County,31.642503,-88.678214,25.04 
Mississippi,Webster County,33.612061,-89.283961,23.24 
Mississippi,Wilkinson County,31.161091,-91.324617,12.97 
Mississippi,Winston County,33.078724,-89.037391,29.91 
Mississippi,Yalobusha County,34.030666,-89.703807,26.53 
Mississippi,Yazoo County,32.765675,-90.387928,30.63 
Missouri,Adair County,40.190666,-92.603592,44.66 
Missouri,Andrew County,39.988863,-94.803551,40.70 
Missouri,Atchison County,40.431846,-95.437555,9.45 
Missouri,Audrain County,39.214481,-91.843418,36.80 
Missouri,Barry County,36.699376,-93.834334,46.12 
Missouri,Barton County,37.500799,-94.344089,19.93 
Missouri,Bates County,38.257217,-94.339246,19.51 
Missouri,Benton County,38.301036,-93.287942,27.38 
Missouri,Bollinger County,37.318427,-90.024645,19.69 
Missouri,Boone County,38.989861,-92.310202,262.57 
Missouri,Buchanan County,39.660369,-94.808173,216.96 
Missouri,Butler County,36.71518,-90.40313,61.38 
Missouri,Caldwell County,39.658998,-93.979179,21.36 
Missouri,Callaway County,38.835547,-91.923446,53.79 
Missouri,Camden County,38.026527,-92.765327,69.84 
Missouri,Cape Girardeau County,37.384141,-89.685658,136.12 
Missouri,Carroll County,39.427375,-93.500227,12.59 
Missouri,Carter County,36.944858,-90.945705,11.93 
Missouri,Cass County,38.646474,-94.354547,150.66 
Missouri,Cedar County,37.733655,-93.850014,29.85 
Missouri,Chariton County,39.517968,-92.96162,9.92 
Missouri,Christian County,36.969739,-93.187614,154.60 
Missouri,Clark County,40.407275,-91.729472,13.56 
Missouri,Clay County,39.315551,-94.421502,619.52 
Missouri,Clinton County,39.608723,-94.395803,48.86 
Missouri,Cole County,38.503233,-92.280027,196.13 
Missouri,Cooper County,38.845386,-92.812323,31.17 
Missouri,Crawford County,37.96656,-91.313933,32.27 
Missouri,Dade County,37.43235,-93.854878,15.45 
Missouri,Dallas County,37.683583,-93.033815,30.99 
Missouri,Daviess County,39.962839,-93.970053,14.76 
Missouri,DeKalb County,39.894665,-94.40719,29.97 
Missouri,Dent County,37.603072,-91.489717,20.51 
Missouri,Douglas County,36.946517,-92.515892,16.44 
Missouri,Dunklin County,36.306905,-90.065394,54.38 
Missouri,Franklin County,38.413003,-91.072832,112.36 
Missouri,Gasconade County,38.441183,-91.50578,28.33 
Missouri,Gentry County,40.208127,-94.405321,13.49 
Missouri,Greene County,37.258196,-93.340641,432.27 
Missouri,Grundy County,40.112541,-93.565054,22.78 
Missouri,Harrison County,40.34562,-93.992582,11.65 
Missouri,Henry County,38.386491,-93.792628,31.27 
Missouri,Hickory County,37.93691,-93.322988,23.84 
